background_energy_reduction,branch,branch_validity,candidate_score,clipping_ratio,constrained_domain,dewow_policy,gain_method,gain_params,global_energy_ratio,ntraces,pipeline,preview_image_path,risk_flags,roi_crop_path,roi_to_local_background_contrast,selection_confidence,selection_margin,target_preservation,zero_time_policy
-0.408175340333639,"""manual_recommended""","""valid_with_caveats""",49.082101488206185,0.0010036546119020346,{},"""excluded_primary""","""energy_decay_gain""","{""strength"": 0.8, ""smoothing_samples"": 31, ""max_gain"": 6.0}",0.0004583264742182408,73,"[""subtracting_average_2D"", ""energy_decay_gain""]","""figures/bg73_energy_decay_gain.png""",[],"""figures/bg73_energy_decay_gain_roi_crop.png""",49.08511245204189,null,null,null,"""excluded"""
-1.0377117855825686,"""safe_conservative""","""valid_with_caveats""",20.274203756183,0.0010036546119020346,{},"""excluded_primary""","""energy_decay_gain""","{""strength"": 0.8, ""smoothing_samples"": 31, ""max_gain"": 6.0}",0.00028269792143460016,41,"[""subtracting_average_2D"", ""energy_decay_gain""]","""figures/bg41_energy_decay_gain.png""",[],"""figures/bg41_energy_decay_gain_roi_crop.png""",20.277214720018705,null,null,null,"""excluded"""
-0.408175340333639,"""auto_tuned_constrained_simulated""","""valid_with_caveats""",49.082101488206185,0.0010036546119020346,"{""ntraces_candidates"": [9, 17, 25, 33, 41, 49, 57, 65, 73], ""gain_method"": ""energy_decay_gain""}","""excluded_primary""","""energy_decay_gain""","{""strength"": 0.8, ""smoothing_samples"": 31, ""max_gain"": 6.0}",0.0004583264742182408,73,"[""subtracting_average_2D"", ""energy_decay_gain""]","""figures/bg73_energy_decay_gain.png""","[""best_params_at_edge""]","""figures/bg73_energy_decay_gain_roi_crop.png""",49.08511245204189,0.5686595437262314,11.852275164528116,null,"""excluded"""
