amplitude_preserving,background_energy_reduction,branch_validity,candidate_id,candidate_score,clipping_ratio,deep_zone_visibility_proxy,dewow_policy,gain_category,gain_method,gain_params,global_energy_ratio,ntraces,pipeline,preview_image_path,roi_crop_path,roi_to_local_background_contrast,sanity_warnings,target_preservation,zero_time_policy
"""more_interpretable_than_agc_but_not_physical_proof""",-0.408175340333639,"""valid_with_caveats""","""gain_energy_decay_gain""",49.082101488206185,0.0010036546119020346,1.3530147937596284,"""excluded_primary""","""conservative_interpretable""","""energy_decay_gain""","{""strength"": 0.8, ""smoothing_samples"": 31, ""max_gain"": 6.0}",0.0004583264742182408,73,"""background_suppression->gain""","""figures/gain_energy_decay_gain_n73.png""","""figures/gain_energy_decay_gain_n73_roi_crop.png""",49.08511245204189,[],null,"""excluded"""
"""more_interpretable_than_agc_but_not_physical_proof""",-0.408175340333639,"""valid_with_caveats""","""gain_sec_gain""",47.6412298761904,0.0010036546119020346,6.497046179168696,"""excluded_primary""","""conservative_interpretable""","""sec_gain""","{""gain_min"": 1.0, ""gain_max"": 4.5, ""power"": 1.1}",0.008710438194472286,73,"""background_suppression->gain""","""figures/gain_sec_gain_n73.png""","""figures/gain_sec_gain_n73_roi_crop.png""",47.64424084002611,[],null,"""excluded"""
"""limited_monotonic_gain_assumption""",-0.408175340333639,"""valid_with_caveats""","""gain_time_power_gain_local""",46.03889615654799,0.0010036546119020346,7.383407418153932,"""excluded_primary""","""secondary_interpretable_display""","""time_power_gain_local""","{""power"": 1.35, ""max_gain"": 5.0}",0.00796461324030869,73,"""background_suppression->gain""","""figures/gain_time_power_gain_local_n73.png""","""figures/gain_time_power_gain_local_n73_roi_crop.png""",46.0419071203837,[],null,"""excluded"""
"""invalid_for_amplitude_interpretation""",-0.408175340333639,"""valid_with_caveats""","""gain_agcGain""",2.4441601205517487,0.0010036546119020346,1.6800835198857509,"""excluded_primary""","""display_oriented_non_amplitude_preserving""","""agcGain""","{""window"": 121, ""_low_energy_guard"": true}",2.775678486972507e-07,73,"""background_suppression->gain""","""figures/gain_agcGain_n73.png""","""figures/gain_agcGain_n73_roi_crop.png""",2.447171084387455,"[""agc_non_amplitude_preserving_display_gain""]",null,"""excluded"""
