1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07,1.255299225e-07
2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07,2.864346982e-07
6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07,6.008955324e-07
1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06,1.176696628e-06
2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06,2.177617489e-06
3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06,3.847938842e-06
6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06,6.549332284e-06
1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05,1.081670507e-05
1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05,1.744166366e-05
2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05,2.759476229e-05
4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05,4.300096771e-05
6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05,6.618761836e-05
0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519,0.0001008311519
0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794,0.0001522389794
0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862,0.0002280161862
0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275,0.000338984275
0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557,0.0005004406557
0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338,0.0007338729338
0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382,0.001069274382
0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687,0.001548243687
0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593,0.002228096593
0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931,0.003187272931
0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633,0.004532378633
0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315,0.006407282315
0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152,0.009004752152
0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313,0.01258120313
0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572,0.01747521572
0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232,0.0241305232
0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413,0.03312429413
0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411,0.04520148411
0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627,0.06131613627
0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713,0.08268033713
0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675,0.1108215675
0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856,0.147648856
0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218,0.1955278218
0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327,0.2573643327
0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817,0.3366955817
0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156,0.4377871156
0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791,0.5657324791
0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712,0.7265517712
0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255,0.9272835255
1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703,1.176062703
1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185,1.482176185
1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254,1.856086254
2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234,2.309407234
2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781,2.854824781
3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106,3.505942106
4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667,4.277036667
5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555,5.182712555
6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248,6.237437248
7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611,7.454944611
8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616,8.847504616
10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692,10.42504692
12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576,12.1941576
14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237,14.15694237
16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729,16.30979729
18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464,18.64211464
21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543,21.13497543
23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625,23.75987625
26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865,26.47758865
29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932,29.23720932
31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537,31.97551537
34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685,34.61670685
37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617,37.07266617
39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706,39.2437706
41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245,41.02041245
42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925,42.28525925
42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832,42.91624832
42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672,42.79041672
41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414,41.788414
39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788,39.79969788
36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426,36.72821426
32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453,32.49842453
27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466,27.06137466
20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755,20.40057755
12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398,12.53734398
3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703,3.535244703
-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769,-6.496669769
-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688,-17.40219688
-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184,-28.97818184
-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283,-40.97680283
-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979,-53.11009979
-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084,-65.05680084
-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214,-76.47138214
-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956,-86.99510956
-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883,-96.26879883
-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079,-103.9468079
